Sample_name	Target
TCGA-BJ-A0Z0-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0Z2-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0Z3-01A-11R-A13Y-07	PAN-CAN (TCGA)
TCGA-BJ-A0Z5-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0Z9-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0ZA-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0ZB-01A-11R-A10U-07	PAN-CAN (TCGA)
TCGA-BJ-A0ZC-01A-12R-A13Y-07	PAN-CAN (TCGA)
TCGA-XU-AAXV-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-3G-AB0O-01A-22R-A42C-07	PAN-CAN (TCGA)
TCGA-3G-AB14-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-3G-AB19-01A-21R-A42C-07	PAN-CAN (TCGA)
TCGA-3Q-A9WF-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-3S-A8YW-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-3S-AAYX-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-3T-AA9L-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-4V-A9QI-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-4V-A9QJ-01A-11R-A42C-07	PAN-CAN (TCGA)
TCGA-4E-A92E-01A-11R-A37O-07	PAN-CAN (TCGA)
TCGA-5B-A90C-01A-11R-A37O-07	PAN-CAN (TCGA)
TCGA-5S-A9Q8-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-A5-A1OH-01A-21R-A22K-07	PAN-CAN (TCGA)
TCGA-A5-A2K2-01A-11R-A18M-07	PAN-CAN (TCGA)
TCGA-A5-A2K3-01A-11R-A32Y-07	PAN-CAN (TCGA)
TCGA-A5-A2K4-01A-11R-A18M-07	PAN-CAN (TCGA)
TCGA-A5-A2K5-01A-11R-A180-07	PAN-CAN (TCGA)
TCGA-A5-A2K7-01A-11R-A180-07	PAN-CAN (TCGA)
TCGA-A5-A3LO-01A-11R-A22K-07	PAN-CAN (TCGA)
TCGA-N5-A4R8-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RA-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RD-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RF-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RJ-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RM-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RN-01A-12R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RO-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RS-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-N5-A4RT-01A-11R-A28V-07	PAN-CAN (TCGA)
TCGA-RZ-AB0B-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V3-A9ZX-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V3-A9ZY-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9E5-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9E7-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9E8-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9E9-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9EA-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9EC-01A-11R-A405-07	PAN-CAN (TCGA)
TCGA-V4-A9ED-01A-11R-A405-07	PAN-CAN (TCGA)
