Sample_name	Target
TCGA-FS-A1ZK-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZM-06A-12R-A18S-07	SKCM (TCGA)
TCGA-FS-A1ZN-01A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZP-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZQ-06A-11R-A18U-07	SKCM (TCGA)
TCGA-FS-A1ZR-06A-21R-A18U-07	SKCM (TCGA)
TCGA-FS-A4F2-06A-11R-A24X-07	SKCM (TCGA)
TCGA-FS-A4F4-06A-12R-A266-07	SKCM (TCGA)
TCGA-FS-A4F5-06A-11R-A266-07	SKCM (TCGA)
TCGA-FS-A4F8-06A-11R-A266-07	SKCM (TCGA)
TCGA-FS-A4F9-06A-11R-A24X-07	SKCM (TCGA)
TCGA-FS-A4FB-06A-11R-A266-07	SKCM (TCGA)
TCGA-FS-A4FC-06A-11R-A24X-07	SKCM (TCGA)
TCGA-FS-A4FD-06A-11R-A266-07	SKCM (TCGA)
TCGA-FW-A3I3-06A-11R-A21D-07	SKCM (TCGA)
TCGA-FW-A3TU-06A-11R-A239-07	SKCM (TCGA)
TCGA-FW-A3TV-06A-11R-A239-07	SKCM (TCGA)
TCGA-FW-A5DX-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-FW-A5DY-06A-11R-A311-07	SKCM (TCGA)
TCGA-GF-A2C7-01A-11R-A18T-07	SKCM (TCGA)
TCGA-GF-A3OT-06A-23R-A239-07	SKCM (TCGA)
TCGA-GF-A4EO-06A-12R-A24X-07	SKCM (TCGA)
TCGA-GF-A6C8-06A-12R-A311-07	SKCM (TCGA)
TCGA-GF-A6C9-06A-11R-A311-07	SKCM (TCGA)
TCGA-GN-A263-01A-11R-A18T-07	SKCM (TCGA)
TCGA-GN-A264-06A-11R-A18U-07	SKCM (TCGA)
TCGA-GN-A265-06A-21R-A18T-07	SKCM (TCGA)
TCGA-GN-A266-06A-11R-A18T-07	SKCM (TCGA)
TCGA-GN-A268-06A-11R-A18T-07	SKCM (TCGA)
TCGA-GN-A26A-06A-11R-A18T-07	SKCM (TCGA)
TCGA-GN-A26C-01A-11R-A18T-07	SKCM (TCGA)
TCGA-GN-A26D-06A-11R-A18T-07	SKCM (TCGA)
TCGA-HR-A5NC-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-IH-A3EA-01A-11R-A20F-07	SKCM (TCGA)
TCGA-QB-A6FS-06A-11R-A311-07	SKCM (TCGA)
TCGA-RP-A690-06A-11R-A311-07	SKCM (TCGA)
TCGA-RP-A693-06A-13R-A311-07	SKCM (TCGA)
TCGA-RP-A694-06A-11R-A311-07	SKCM (TCGA)
TCGA-RP-A695-06A-11R-A311-07	SKCM (TCGA)
