Sample_name	Target
TCGA-NJ-A4YQ-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A55A-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A55O-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A55R-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A7XG-01A-12R-A39D-07	LUAD (TCGA)
TCGA-O1-A52J-01A-11R-A262-07	LUAD (TCGA)
TCGA-S2-AA1A-01A-12R-A39D-07	LUAD (TCGA)
TCGA-05-4244-01A-01R-1107-07	LUAD (TCGA)
TCGA-05-4249-01A-01R-1107-07	LUAD (TCGA)
TCGA-05-4389-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4390-01A-02R-1755-07	LUAD (TCGA)
TCGA-05-4395-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4398-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4403-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4415-01A-22R-1858-07	LUAD (TCGA)
TCGA-05-4417-01A-22R-1858-07	LUAD (TCGA)
TCGA-05-4420-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4422-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4424-01A-22R-1858-07	LUAD (TCGA)
TCGA-05-4425-01A-01R-1755-07	LUAD (TCGA)
TCGA-05-4426-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4430-01A-02R-1206-07	LUAD (TCGA)
TCGA-05-4432-01A-01R-1206-07	LUAD (TCGA)
TCGA-05-4433-01A-22R-1858-07	LUAD (TCGA)
TCGA-05-5423-01A-01R-1628-07	LUAD (TCGA)
TCGA-05-5425-01A-02R-1628-07	LUAD (TCGA)
TCGA-05-5428-01A-01R-1628-07	LUAD (TCGA)
TCGA-05-5429-01A-01R-1628-07	LUAD (TCGA)
TCGA-05-5715-01A-01R-1628-07	LUAD (TCGA)
TCGA-35-3615-01A-01R-0946-07	LUAD (TCGA)
TCGA-38-4626-01A-01R-1206-07	LUAD (TCGA)
TCGA-38-4627-01A-01R-1206-07	LUAD (TCGA)
TCGA-38-4628-01A-01R-1206-07	LUAD (TCGA)
TCGA-38-4632-01A-01R-1755-07	LUAD (TCGA)
TCGA-44-2655-01A-01R-0946-07	LUAD (TCGA)
TCGA-44-2656-01A-02R-0946-07	LUAD (TCGA)
TCGA-44-2657-01A-01R-1107-07	LUAD (TCGA)
TCGA-44-2659-01A-01R-0946-07	LUAD (TCGA)
TCGA-44-2662-01A-01R-0946-07	LUAD (TCGA)
TCGA-44-2665-01A-01R-0946-07	LUAD (TCGA)
TCGA-44-2666-01A-01R-0946-07	LUAD (TCGA)
TCGA-44-3396-01A-01R-1206-07	LUAD (TCGA)
TCGA-44-3919-01A-02R-1107-07	LUAD (TCGA)
TCGA-44-4112-01A-01R-1107-07	LUAD (TCGA)
TCGA-44-5645-01A-01R-1628-07	LUAD (TCGA)
TCGA-44-6145-01A-11R-1755-07	LUAD (TCGA)
TCGA-44-6148-01A-11R-1755-07	LUAD (TCGA)
TCGA-44-6774-01A-21R-1858-07	LUAD (TCGA)
TCGA-44-6775-01A-11R-1858-07	LUAD (TCGA)
TCGA-44-6777-01A-11R-1858-07	LUAD (TCGA)
TCGA-44-6779-01A-11R-1858-07	LUAD (TCGA)
TCGA-50-5944-01A-11R-1755-07	LUAD (TCGA)
TCGA-50-5946-01A-11R-1755-07	LUAD (TCGA)
TCGA-50-6593-01A-11R-1755-07	LUAD (TCGA)
TCGA-50-6595-01A-12R-1858-07	LUAD (TCGA)
TCGA-50-6673-01A-11R-1949-07	LUAD (TCGA)
TCGA-55-6985-01A-11R-1949-07	LUAD (TCGA)
TCGA-55-6986-01A-11R-1949-07	LUAD (TCGA)
TCGA-55-7227-01A-11R-2039-07	LUAD (TCGA)
TCGA-55-7281-01A-11R-2039-07	LUAD (TCGA)
TCGA-55-7283-01A-11R-2039-07	LUAD (TCGA)
TCGA-55-7574-01A-11R-2039-07	LUAD (TCGA)
TCGA-55-7576-01A-11R-2066-07	LUAD (TCGA)
TCGA-55-7727-01A-11R-2170-07	LUAD (TCGA)
TCGA-55-7728-01A-11R-2187-07	LUAD (TCGA)
TCGA-55-7816-01A-11R-2170-07	LUAD (TCGA)
